Name,Type,Compatibility,OAI-PMH,website
"Aspasia","Journal","collected from a compatible aggregator","","https://www.berghahnjournals.com/view/journals/aspasia/aspasia-overview.xml"
"Türk Biyokimya Dergisi","Journal","collected from a compatible aggregator","","https://www.degruyter.com/journal/key/tjb/html"
"Maya America","Journal","collected from a compatible aggregator","","https://digitalcommons.kennesaw.edu/mayaamerica/"
"College and Research Libraries","Journal","collected from a compatible aggregator","","https://crl.acrl.org/"
"PLOS Water","Journal","Not yet registered","","https://journals.plos.org/water/"
"Gobernar","Journal","Not yet registered","","https://orb.binghamton.edu/gobernar/"
"Journal of Mathematical Cryptology","Journal","collected from a compatible aggregator","","https://www.degruyter.com/view/journals/jmc/jmc-overview.xml"
"IEEE Open Journal of the Computer Society","Journal","collected from a compatible aggregator","","https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=8782664"
"IEEE Open Journal of the Solid-State Circuits Society","Journal","Not yet registered","","https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=8782712"
"Interfaces and Free Boundaries","Journal","Not yet registered","","https://ems.press/journals/ifb"
"Undergraduate Journal of Service Learning and Community-Based Research","Journal","Not yet registered","","https://ujslcbr.org/index.php/ujslcbr/index"
"Journal for Art Market Studies","Journal","collected from a compatible aggregator","","https://fokum-jams.org"
"Journal of the Mechanical Behavior of Materials","Journal","collected from a compatible aggregator","","https://www.degruyter.com/view/j/jmbm"
"Qualifizierung für Inklusion","Journal","collected from a compatible aggregator","","https://www.qfi-oz.de"
"Advanced Photonics","Journal","collected from a compatible aggregator","","http://advphoton.org"
"Transactions of the American Mathematical Society. Series B","Journal","collected from a compatible aggregator","","http://www.ams.org/btran"
"International Journal of Therapeutic Massage &amp; Bodywork","Journal","collected from a compatible aggregator","","http://www.ijtmb.org"
"Ecology and Society","Journal","collected from a compatible aggregator","","http://www.ecologyandsociety.org/"
"NeuroRegulation","Journal","collected from a compatible aggregator","","http://www.neuroregulation.org"
"GMS Medizinische Informatik, Biometrie und Epidemiologie","Journal","collected from a compatible aggregator","","https://www.egms.de/dynamic/en/journals/mibe/index.htm"
"Integrative Medicine Reports","Journal","Not yet registered","","http://www.liebertpub.com/imr"
"Journal of Veterans Studies","Journal","collected from a compatible aggregator","","https://journal-veterans-studies.org/"
"Journal of the Scholarship of Teaching and Learning","Journal","collected from a compatible aggregator","","https://scholarworks.iu.edu/journals/index.php/josotl/index"
"AIMS Medical Science","Journal","collected from a compatible aggregator","","http://www.aimspress.com/journal/medicalScience"
"IEEE Photonics Journal","Journal","collected from a compatible aggregator","","http://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=4563994"
"AIMS Microbiology","Journal","collected from a compatible aggregator","","https://www.aimspress.com/journal/microbiology"
"Oral Tradition","Journal","collected from a compatible aggregator","","https://journal.oraltradition.org"
"Journal of Remote Sensing","Journal","collected from a compatible aggregator","","https://spj.sciencemag.org/journals/remotesensing/"
"Rhetoric, Professional Communication, and Globalization","Journal","collected from a compatible aggregator","","http://www.rpcg.org"
"Environmental Epidemiology","Journal","collected from a compatible aggregator","","https://journals.lww.com/environepidem/pages/default.aspx"
"Study and Scrutiny","Journal","Not yet registered","","https://journals.shareok.org/studyandscrutiny"
"Code4Lib Journal","Journal","collected from a compatible aggregator","","https://journal.code4lib.org"
"First Opinions, Second Reactions","Journal","Not yet registered","","https://docs.lib.purdue.edu/fosr/"
"Lateral","Journal","collected from a compatible aggregator","","https://csalateral.org"
"Journal of Mathematical Cryptology","Journal","collected from a compatible aggregator","","https://www.degruyter.com/view/journals/jmc/jmc-overview.xml"
"Vadose Zone Journal","Journal","collected from a compatible aggregator","","https://acsess.onlinelibrary.wiley.com/journal/15391663"
"Deutsches Ärzteblatt","Journal","collected from a compatible aggregator","","http://www.aerzteblatt.de/archiv/daetitel"
"Quantitative Economics","Journal","collected from a compatible aggregator","","http://www.qeconomics.org/"
"Research","Journal","collected from a compatible aggregator","","https://spj.sciencemag.org/research/"
"Ask","Journal","collected from a compatible aggregator","","https://askresearchandmethods.org"
"Numeracy","Journal","collected from a compatible aggregator","","http://scholarcommons.usf.edu/numeracy/"
"German Journal of Veterinary Research","Journal","Not yet registered","","https://gmpc-akademie.de/journals/gjvr"
"Natural Hazards and Earth System Sciences","Journal","collected from a compatible aggregator","","http://www.nat-hazards-earth-syst-sci.net/volumes_and_issues.html"
"Psychology Science","Journal","collected from a compatible aggregator","","http://www.psychologie-aktuell.com/index.php?id=204"
"Mağallaẗ muʾaššir li-l-dirāsāt al-istiṭlāʿiyyaẗ","Journal","Not yet registered","","https://journalindexofexploratorystudies.hcommons.org/"
"Wissen schafft Demokratie","Journal","collected from a compatible aggregator","","http://www.idz-jena.de/im-dialog/schriftenreihe-wissen-schafft-demokratie/"
"Metropolitan Universities","Journal","collected from a compatible aggregator","","https://journals.iupui.edu/index.php/muj/index"
"Journal of Microbiology &amp; Biology Education","Journal","collected from a compatible aggregator","","https://journals.asm.org/journal/jmbe"
"HSOA Journal of Alternative, Complementary &amp; Integrative Medicine","Journal","collected from a compatible aggregator","","http://www.heraldopenaccess.us/journals/Alternative-Complementary-&amp;-Integrative-Medicine/"
"Essays in Economic and Business History","Journal","collected from a compatible aggregator","","https://www.ebhsoc.org/journal"
"Chronicles of Health Impact Assessment","Journal","collected from a compatible aggregator","","https://journals.iupui.edu/index.php/chia/index"
"IEEE Open Journal of Power Electronics","Journal","collected from a compatible aggregator","","https://ieeexplore.ieee.org/xpl/RecentIssue.jsp?punumber=8782709"
"IACR Transactions on Symmetric Cryptology","Journal","collected from a compatible aggregator","","https://tosc.iacr.org"
"Journal of Community Hospital Internal Medicine Perspectives","Journal","collected from a compatible aggregator","","https://scholarlycommons.gbmc.org/jchimp/"
"Rechtsgeschichte - Legal History","Journal","collected from a compatible aggregator","","http://rg.rg.mpg.de/en/"
"Communications Materials","Journal","collected from a compatible aggregator","","https://www.nature.com/commsmat/"
"Journal of Engineering, Project, and Production Management","Journal","collected from a compatible aggregator","","http://www.ppml.url.tw/EPPM_Journal/"
"Health Behavior Research","Journal","collected from a compatible aggregator","","https://newprairiepress.org/hbr/"
"International Journal of Literary Linguistics","Journal","collected from a compatible aggregator","","http://www.ijll.uni-mainz.de/"
"Open Education Studies","Journal","collected from a compatible aggregator","","https://www.degruyter.com/view/j/edu"
"This Rough Magic","Journal","Not yet registered","","http://www.thisroughmagic.org"
"Journal of Feminist Scholarship","Journal","collected from a compatible aggregator","","https://digitalcommons.uri.edu/jfs/"
"Andrews University Seminary Student Journal","Journal","Not yet registered","","https://digitalcommons.andrews.edu/aussj/"
"Beilstein Journal of Organic Chemistry","Journal","collected from a compatible aggregator","","http://www.beilstein-journals.org/bjoc"
"Physical Review Research","Journal","collected from a compatible aggregator","","https://journals.aps.org/prresearch/"
"Molecular Plant-Microbe Interactions","Journal","collected from a compatible aggregator","","https://apsjournals.apsnet.org/journal/mpmi"
"Glossa Psycholinguistics","Journal","Not yet registered","","https://escholarship.org/uc/glossapsycholinguistics"
"Arthropod Systematics &amp; Phylogeny","Journal","collected from a compatible aggregator","","https://arthropod-systematics.arphahub.com/"
"Advanced Nonlinear Studies","Journal","Not yet registered","","https://www.degruyter.com/journal/key/ans/html"
"Sino-Iberoamerican Interaction","Journal","Not yet registered","","https://www.degruyter.com/journal/key/sai/html"
"Journal of Eastern European and Central Asian Research","Journal","collected from a compatible aggregator","","https://ieeca.org/journal/index.php/JEECAR/index"
"Journal of Environmental Statistics","Journal","collected from a compatible aggregator","","http://www.jenvstat.org"
"Annals of Surgery Open","Journal","collected from a compatible aggregator","","https://journals.lww.com/aosopen/pages/default.aspx"
"Advances in Social Work","Journal","collected from a compatible aggregator","","http://journals.iupui.edu/index.php/advancesinsocialwork"
"Journal of Social Science Education","Journal","collected from a compatible aggregator","","http://www.jsse.org"
"Indian Journal of Neurosurgery","Journal","collected from a compatible aggregator","","https://doi.org/10.1055/s-00028728"
"Impulse: The Premier Undergraduate Neuroscience Journal","Journal","collected from a compatible aggregator","","http://impulse.appstate.edu/"
"npj Biofilms and Microbiomes","Journal","collected from a compatible aggregator","","https://www.nature.com/npjbiofilms/"
